ensembl_gene_id,gene_symbol,SRR25715198,SRR25715200,SRR25715206,SRR25715208,SRR25715228,SRR25715226,SRR25715220,SRR25715218
ENSMUSG00000002847,Pla1a,0,0,0,0,0,0,0,0
ENSMUSG00000002870,Mcm2,136.863,153.04799999999997,136.401,156.02900000000002,186.926,160.572,129.884,146.639
ENSMUSG00000002871,Tpra1,73.3,144.134,89.76899999999999,85.048,76.47500000000001,77.546,135.339,76.588
ENSMUSG00000002881,Nab1,2.414,10.928,9.306,0,12.985,0,13.341,6.96
ENSMUSG00000002885,Adgre5,16.761,21.641,11.254,13.993,10.777000000000001,12.801,15.367999999999999,21.624
ENSMUSG00000002897,Il17ra,257.44100000000003,279.96599999999995,315.96999999999997,286.18,231.764,228.28199999999998,248.71,318.624
ENSMUSG00000002900,Lamb1,3.451,2.754,2.896,0,1.042,11.825000000000001,7.3389999999999995,2.59
ENSMUSG00000002908,Kcnn1,62.245000000000005,63.08100000000001,75.05300000000001,43.532,55.079,55.195,91.717,51.791999999999994
ENSMUSG00000002910,Arrdc2,66.21400000000001,81.666,76.95100000000001,123.351,151.433,94.71000000000001,86.983,84.763
ENSMUSG00000002944,Cd36,0,0,0,0,0,0,0,0
ENSMUSG00000002948,Map2k7,133.893,92.74900000000001,107.266,35.341,64.172,90.82900000000001,174.50799999999998,104.72
ENSMUSG00000002949,Timm44,421.371,381.961,425.923,378.794,348.411,335.143,408.078,416.069
ENSMUSG00000002957,Ap2a2,7.013,6.957,11.299,4.086,6.988,13.316,8.719,8.616
ENSMUSG00000002963,Pnkp,231.656,227.07800000000006,277.428,235.66800000000003,250.76499999999996,273.19399999999996,259.608,296.14500000000004
ENSMUSG00000002968,Med25,474.943,517.986,445.33400000000006,463.2059999999999,445.856,445.374,523.955,471.76899999999995
ENSMUSG00000002980,Bcam,0,0,2.59,0,8.207,1.702,2.334,0
ENSMUSG00000002981,Clptm1,2133.687,2343.1530000000002,2250.6569999999997,1900.032,2325.107,2290.335,2327.316,2501.0730000000003
ENSMUSG00000002983,Relb,20.466,15.291,60.094,37.596999999999994,10.597,22.933999999999997,17.401,24.587
ENSMUSG00000002984,Tomm40,1010.6920000000001,1122.9440000000002,1182.8409999999997,945.8489999999999,1089.318,1087.1930000000002,1001.6439999999999,1069.9089999999999
ENSMUSG00000002985,Apoe,10332.933,12564.447999999999,10585.102,10452.380000000001,9936.573,9139.545999999998,10006.905,11001.101
ENSMUSG00000002996,Hbp1,908.4,856.5669999999999,891.6870000000001,848.6110000000001,844.207,797.192,872.1709999999998,945.883
ENSMUSG00000003031,Cdkn1b,1018.3620000000001,1028.663,1013.0749999999999,976.136,1026.708,954.6479999999999,1159.1100000000001,1140.3899999999999
ENSMUSG00000003032,Klf4,0,0,0,1.039,0,0,0,1.441
ENSMUSG00000003033,Ap1m1,149.459,148.28300000000002,120.479,117.70600000000002,148.654,115.535,112.951,153.065
ENSMUSG00000003037,Rab8a,814.294,831.1320000000001,782.27,848.5350000000001,796.644,754.6610000000001,792.371,809.022
ENSMUSG00000003038,Hmgn2,199.398,160.006,180.224,146.183,192.316,156.251,154.844,176.76
ENSMUSG00000003039,Fam32a,207.637,161.6,221.399,205.432,152.605,192.822,147.562,301.395
ENSMUSG00000003051,Elf3,0,0,0,0,0,0,0,0
ENSMUSG00000003053,Cyp2c29,1,1,0,1,0.989,0,0,0
ENSMUSG00000003062,Stard3nl,276.211,308.865,272.348,296.649,282.338,295.047,285.689,322.33299999999997
ENSMUSG00000003068,Stk11,697.53,646.086,646.665,572.6009999999999,626.025,671.019,618.658,726.553
ENSMUSG00000003072,Atp5f1d,98.89,126.95899999999999,113.976,71.93299999999999,102.702,132.503,95.503,97.584
ENSMUSG00000003099,Ppp5c,89.77,59.031,55.086,72.33800000000001,43.743,111.303,88.173,99.088
ENSMUSG00000003119,Cdk12,171.49,142.55499999999998,122.696,138.28799999999998,141.89100000000002,124.641,137.607,135.982
ENSMUSG00000003123,Lipe,5.074,17.1,5.977,3,12.79,3.684,14.398,5.688
ENSMUSG00000003131,Pafah1b2,8254.638000000003,7978.9400000000005,7370.9310000000005,7506.296,7448.075000000001,8003.216999999999,7642.449999999999,8512.849
ENSMUSG00000003134,Tbc1d8,3.963,2.236,2.388,61.074,1.268,6.232,3.612,4.172
ENSMUSG00000003135,Cnot11,197.54600000000002,126.534,148.413,202.452,182.814,127.18900000000001,200.475,198.315
ENSMUSG00000003153,Slc2a3,2729.07,2708.4369999999994,2445.7399999999993,2423.5820000000003,2510.1620000000003,2535.379999999999,2485.6020000000003,2746.87
