ensembl_gene_id,gene_symbol,SRR19070041,SRR19070042,SRR19070043,SRR19070035,SRR19070036,SRR19070037,SRR25715198,SRR25715200,SRR25715206,SRR25715208,SRR25715228,SRR25715226,SRR25715220,SRR25715218
ENSMUSG00000078812,Eif5a,31.402,18.724,4.943,111.797,66.813,29.112000000000002,26.389,12.687,21.63,14.503,16.446,4.494,9.135,8.173
ENSMUSG00000078815,Cacng6,0,0,0,0,2,0,0,0,0,0,1,0,0,0
ENSMUSG00000078816,Prkcg,2.173,0,1.262,0,0,1.055,4.024,0,4.893,0,1.229,0,0,0
ENSMUSG00000078817,Nlrp12,5,2,2,1.001,3,5,4,2,3,8,1,1,1,0
ENSMUSG00000078847,Gm6746,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000078850,Gm2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078851,H2ac25,357.181,470.683,399.023,289.587,322.875,410.462,506.292,551.707,516.606,523.874,527.154,585.096,586.533,612.124
ENSMUSG00000078861,Zfp931,72.03399999999999,72.701,58.572,119.34,24.472,59.468999999999994,132.399,159.406,139.373,158.266,134.276,136.07,155.20100000000002,152.013
ENSMUSG00000078862,Gm14326,148.783,160.379,135.39,182.183,151.346,158.855,333.731,312.04,315.712,371.93,301.667,275.642,402.672,300.075
ENSMUSG00000078864,Gm14322,58.272999999999996,83.964,85.392,65.527,67.797,112.077,84.66,90.37100000000001,81.023,128.91,73.096,106.865,95.792,78.239
ENSMUSG00000078865,Gm14406,0,5.642,0,2.157,2.002,1.649,2.189,5.631,10.573,2.645,9.093,6.15,3.839,2.823
ENSMUSG00000078866,Zfp970,75.287,93.611,109.25,123.635,74.128,119.483,218.643,161.69,168.984,169.802,200.488,150.138,235.724,270.729
ENSMUSG00000078867,Gm14418,6.273,4.058,6.372,8.488,10.928,6.601,16.285,8.19,4.421,15.975999999999999,17.105999999999998,2.642,12.262,6.146
ENSMUSG00000078868,Gm14412,14,32,26.243,32.019,31,29.934,67.469,53.158,52.293,63.983,62.141,59.07,59.833,67.063
ENSMUSG00000078869,Zfp1010,4.747,4.009,0,0,0,0,5.337,5.345,4.484,1.377,5.062,4.777,6.229,7.97
ENSMUSG00000078870,Gm14410,253.90499999999997,202.14,149.939,322.548,140.454,187.917,592.879,437.916,460.712,433.408,354.504,235.279,803.583,721.857
ENSMUSG00000078872,Gm14401,15.211,11.306,10.062,14.184,10.349,10.071,31.329,31.334,27.572,33.637,26.653,24.539,28.811,38.124
ENSMUSG00000078876,Gm14408,41.999,12,26,51,9,29,78.882,70.503,69.93,85.772,65.884,50.651,91.819,84.309
ENSMUSG00000078877,Gm14295,29.656,93.03,105.245,116.958,69.032,110.759,147.22,110.067,123.599,115.328,81.465,103.417,140.025,119.526
ENSMUSG00000078878,Gm14305,151.352,180.534,150.227,210.227,141.207,171.663,300.321,248.798,313.831,240.78,143,230.048,323.942,305.178
ENSMUSG00000078879,Zfp973,2.144,15.069,14.646,3.229,10.63,4.423,49.628,25.658,29.174,32.667,18.46,24.213,37.245,28.668
ENSMUSG00000078880,Gm14308,59.06399999999999,55.826,41.819,87.664,38.04,34.45,70.892,53.741,63.211,84.23,51.494,91.885,124.34,110.104
ENSMUSG00000078881,Gm14434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078886,Gm2026,326.398,349.214,224.256,397.182,306.259,319.534,1264.816,901.513,1014.09,687.196,772.23,757.24,1331.79,1492.678
ENSMUSG00000078887,Gm6710,257.351,117.74000000000001,83.28399999999999,252.19,66.529,56.048,344.116,282.951,435.98699999999997,390.76200000000006,215.986,493,149.115,297.341
ENSMUSG00000078889,Gm14288,0,391.7,100.30000000000001,0,0,209.371,315.349,188.155,297.849,1.507,126.253,378.037,183.171,114.672
ENSMUSG00000078894,2210418O10Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078895,Gm11009,0,0,0,0,0,0,0,0,0,0,0,0,3.429,1
ENSMUSG00000078896,Zfp965,103.369,123.777,126.932,129.599,62.39,124.728,310.892,241.334,249.785,229.526,154.661,214.338,264.329,288.37100000000004
ENSMUSG00000078897,Gm4724,248.92700000000002,120.81,49.273,310.542,73.575,82.403,175.103,159.72299999999998,159.699,135.115,86.75,144.941,230.38400000000001,220.064
ENSMUSG00000078898,Zfp968,625.604,421.308,249.302,652.003,223.084,277.136,1342.171,1446.452,1729.703,554.466,803.157,854.241,871.075,744.91
ENSMUSG00000078899,Gm4631,2201.247,2544.112,2335.903,2525.439,1890.258,2283.752,5997.964,4943.047,5217.821,4792.909000000001,3906.33,4161.056,6498.391,6810.773
ENSMUSG00000078901,Zfp1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078902,Gm14443,6.081,6.892,7.865,9.853,7.269,5.288,2.991,11.01,5.588,16.86,9.34,15.29,6.051,13.362
ENSMUSG00000078903,Gm14391,746.81,683.7539999999999,682.452,1006.652,554.7,659.7139999999999,1783.613,1419.118,1430.3980000000001,1385.2800000000002,1331.381,894.1089999999999,2217.217,2136.0649999999996
ENSMUSG00000078905,Gm14393,10.483,5.009,5.055,6.072,4.298,13.228,24.377000000000002,15.009,24.442999999999998,20.901,5.626,11.305000000000001,16.878,12.228
ENSMUSG00000078906,Gm14444,2.269,0,0,0,1.994,1.649,2.201,0,8.073,6.901,0,0,0,4.395
ENSMUSG00000078907,Fam186b,45,30.046,28,35,25,26,41,39,28,27,31,33.11,38,38.001
ENSMUSG00000078915,Hsp25-ps1,0,0,0,0,0,0,1.861,0,0,0,2.689,0,0,0
ENSMUSG00000078917,Gm11281,0,0,1.001,0,1,0,3.178,4.873,5.082,3.28,10.608,10.087,7.297,4.907
ENSMUSG00000078919,Dpm1,546.534,342.66999999999996,341.412,528.2429999999999,268.336,377.597,706.1160000000001,634.5969999999999,672.538,568.01,649.9859999999999,598.5449999999998,596.166,649.3670000000001
ENSMUSG00000078920,Ifi47,0,0,0,1,5.07,1,0,0,0,0,0,0,0,0
ENSMUSG00000078921,Tgtp2,32.736,24.686,32.63,33.014,52.267,93.612,13.669,32.917,9.146,13.192,26.151,38.454,16.697,4.947
ENSMUSG00000078922,Tgtp1,7.272,0,0,6.757,0,0,0,0,0,0,0,0,0,4.974
ENSMUSG00000078923,Ube2v1,851.2579999999999,211.82700000000003,217.99200000000002,1107.8860000000002,126.313,216.743,354.058,310.73999999999995,318.809,503.549,380.009,356.545,336.657,487.02200000000005
ENSMUSG00000078924,Timd5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078926,Cdc20b,0,0,0,0,0,0,2,1,0,4,0,3,1,2
ENSMUSG00000078931,Pdf,64.203,23.64,16.437,57.261,11.085,18.114,22.318,16.92,10.094,19.24,18.567,6.554,28.263,13.435
ENSMUSG00000078932,Redic1,3,9,8,2,5,6,9,6,2,7,11,11,2,6
ENSMUSG00000078934,Pate13,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ENSMUSG00000078937,Cpt1b,1.021,1.019,2.206,2.659,1,0,1.067,1,3.022,0,3.378,6.224,0,2
ENSMUSG00000078940,Wfdc11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078941,Ak6,97.591,521.0310000000001,373.203,41.201,316.522,467.864,294.286,609.514,476.784,237.76000000000002,356.001,195.938,573.422,344.775
ENSMUSG00000078942,Naip6,27.815,28.349,29.001,30,8,27.002,62.756,33.492,59.661,39.17,21,18.267,19.002,31.041
ENSMUSG00000078953,Gm11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078954,Arhgap8,0,1,1,2,2.566,1,1,8.411999999999999,1,4.827,1.019,4.999,9.658,0
ENSMUSG00000078958,Atp6ap1l,0,1.335,2.627,0,1.627,13,0,2.752,7.036,2.151,6.5169999999999995,2.996,0,3.3
ENSMUSG00000078965,Gm12033,22.898,8.584,5.431,12.867,5.471,5.839,0,0,0,1.966,5.345,0,1.976,2.465
ENSMUSG00000078967,Gapdh-ps16,5.851,3.178,6.866,11.53,3.607,1.917,0,1.599,6.996,4.743,0,9.482,2.012,0
ENSMUSG00000078970,Dnaaf10,0,0,0,4.681,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078972,Gm15557,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000078974,Sec61g,0,4.8420000000000005,0,3.476,1.242,0,3.4499999999999997,0,2.987,1.336,1.264,0,0,2.46
ENSMUSG00000078982,Gm11025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078994,Zfp429,0,7.607,3.514,3.757,2.988,3.525,2.862,6.238,0,5.587,4.332,0,12.116,4.62
ENSMUSG00000078995,Zfp456,0,0,0,0,0,0,0,0,1,0,0,0,1.001,0
ENSMUSG00000079003,Samd1,1,2,0,1,2,0,0,1,1,0,2.004,0,0,6
ENSMUSG00000079005,Gm14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079006,Gm14151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079008,Zfp1005,1,2,2,5,1,2,1.002,5.045,3.117,6.278,3,1.006,2.021,2
ENSMUSG00000079009,Zfp1004,0,0,0,0,0,1,2,0,0,2.181,0,0,1.002,0
ENSMUSG00000079012,Serpina3m,1,2,1,0,6,9.073,40.774,57.396,25.511,67.317,38.384,64.196,18.004,25.472
ENSMUSG00000079013,Serpina3j,0,2,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000079014,Serpina3i,3.167,0,3.939,0,0,1.63,20.066,14.436,14.327,20.559,3.83,6.607,2.483,3.716
ENSMUSG00000079018,Ly6c1,295.59999999999997,493.617,446.816,246.846,516.2420000000001,553.565,295.74999999999994,217.911,272.327,319.311,292.277,255.995,264.38599999999997,244.634
ENSMUSG00000079020,Slc45a4,6.035,23.318,316.685,20.311,111.99400000000001,32.818,18.055,118.80199999999999,372.89500000000004,147.39499999999998,191.252,95.52399999999999,18.807000000000002,171.151
ENSMUSG00000079022,Col22a1,29.524,37.153,50.181000000000004,41.033,35.433,40.151,35.127,26.3,18.397,4.078,2.915,33.257999999999996,0,5.842
ENSMUSG00000079025,Gsdmc,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000079029,Eif1ad7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079034,Eif1ad8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079036,Alkbh1,377,289.00000000000006,264,406.00000000000006,216.00099999999998,278,364.65500000000003,355.28000000000003,355,380.179,344.645,303.814,357.63000000000005,333.435
ENSMUSG00000079037,Prnp,13,2.025,4.068,5.007,6.051,14.144,15.279,5.836,11.25,12.38,5.546,14.802,21.035,14.461
ENSMUSG00000079038,Zfp781a,191.27400000000003,86.638,54.986,232.559,66,45.484,189.14299999999997,195.848,187.071,202.59,221.468,159.005,227.161,180.601
ENSMUSG00000079042,Apela,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079043,Fastkd5,88.244,0,0,85.689,0,34.604,0,0,0,0,0,0,0,0
ENSMUSG00000079049,Serpinb1c,0,1,1,0,0,0,0,0,3.003,2.607,1.847,0,2.003,0
ENSMUSG00000079051,Vinac1,12,21,21,16,22,23,7.063,10,17,15,23,15,8.002,11
ENSMUSG00000079055,Slc8a3,7.753,4.127,13.536999999999999,27.08,11.821,0,8.401,2.533,5.541,1.449,2.656,0,5.771,12.996
ENSMUSG00000079056,Kcnip3,0,0,0,1.363,1.526,0,0,0,0,1.907,0,0,0,0
ENSMUSG00000079058,Adam34,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000079064,Vmn1r-ps123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079067,Hmgn2-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079071,Slc28a2b,0,0,0,0,0,0,1.082,1.369,1,0,1,1.993,1,0
ENSMUSG00000079076,Gm3086,11,5,1,1,3,1,8,2.878,5,6,3,3,2,6
ENSMUSG00000079083,Jrkl,221,207,167.043,253,159,221,352.523,352.762,295.284,308.491,325.12,307.568,332.837,355.8
ENSMUSG00000079084,Ccdc82,302.504,182.02599999999998,163.007,314.16700000000003,105.837,142.806,372.8,270.51,292.928,259.65500000000003,331.376,244.392,336.71200000000005,364.644
ENSMUSG00000079091,Gm3404,0,0,0,0,0,0,0,1,1.517,0.995,0,0,0,0
ENSMUSG00000079092,Prl2c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079093,4930449I24Rik,0,0,0,0,0,0,0,0,1.483,0,0,0,0,0
ENSMUSG00000079101,Esd-ps,0,0,0,0,0,0,1.011,1.019,0,0,0,0,0,0
ENSMUSG00000079103,Tgm7,12,10,14,10,11,10,1,1,1,2,1,5,1,1
ENSMUSG00000079108,Srp54c,1366.033,1374.624,1185.604,2020.857,1050.797,1326.577,1775.219,1679.753,1602.036,1684.549,1655.25,1720.867,1496.993,1596.453
ENSMUSG00000079109,Pms2,444.00000000000006,344.004,335.72800000000007,529.672,244.99900000000002,321.999,435.36199999999997,433.46500000000003,427.23600000000005,408.24399999999997,415.717,394.69699999999995,415.64900000000006,476.96799999999996
ENSMUSG00000079110,Capn3,154.523,87.348,44.267,87.408,38.025,55.485,236.636,231.629,204.302,202.60500000000002,83.762,73.295,39.937,83.107
ENSMUSG00000079112,Fam90a1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079120,AY761185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079137,Rpl27-ps1,3.186,4.145,5.265,10.432,2.104,7.278,0,0,0,0,0,0,0,1.163
ENSMUSG00000079138,Gm8818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079139,Gm4204,6.209,0,0,20.812,0,0,2.572,0,0,6.683,0,0,0,0
ENSMUSG00000079140,Gm6374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079144,A130010J15Rik,100.965,100.60000000000001,73.697,112.197,56.636,0,136.13000000000002,110.14500000000001,96.345,76.898,76.226,113.451,99.96300000000001,124.32900000000001
ENSMUSG00000079157,Nalf1,2.291,2,5,26.455,3,4.457,5,2,2,1,3.651,3,2,1
ENSMUSG00000079162,Trim43b,3.378,1.001,0,5.109,1,1.399,9.375,3,7.576,4.779,8.241,2.163,5.787,3.753
ENSMUSG00000079164,Tlr5,51.999,39,27,34,29,50,36,25,36,33,41.499,31.018,46,27.019
ENSMUSG00000079165,Sap25,15.806,12.806000000000001,18.732,10.784,17.320999999999998,14.42,10.172,6.849,12.315000000000001,17.137,8.268,3.722,5.736,6.681
ENSMUSG00000079168,Cd209g,0,2,0,0,1,6,1,0,2,1,2.001,1,2.258,2
ENSMUSG00000079173,Zan,64.548,80.269,65.476,97.221,72.47,86.201,81.22399999999999,62.665,81.25200000000001,58.455,55.083,39.664,60.8,82.541
ENSMUSG00000079177,Fam228a,29.598999999999997,9.808,11.432,31.994,9.299,12.998000000000001,8.011,8.154,6.851,7.953,12.539000000000001,8.802,2.744,7.456
ENSMUSG00000079180,Mptx2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000079184,Mphosph8,10.253,10.543,12.291,30.107,8.36,24.648000000000003,21.07,47.109,37.681,11.626000000000001,23.859,33.297,18.657,30.948999999999998
ENSMUSG00000079190,,0,0,0,0,0,0,4.402,0,0,5.78,1.301,1.206,0,2.31
ENSMUSG00000079192,,0,0,0,0,0,0,0,0,0,0,0,0.812,0,0
ENSMUSG00000079197,Psme2,37.885000000000005,31.822000000000003,39.114000000000004,27.073,14.491,50.282000000000004,86.495,68.03999999999999,89.536,56.328,79.731,78.22600000000001,63.53,40.245000000000005
ENSMUSG00000079215,Zfp664,3142.34,962.4820000000001,857.408,3510.174,819.62,1158.166,2031.843,2354.409,1398.116,1774.669,1705.039,1359.6680000000001,1337.791,1852.9180000000001
ENSMUSG00000079222,,3,0,2,2,1,0,7.022,1.104,3,0,0,1.395,0,3.384
ENSMUSG00000079223,Gm8778,0,0,0,0,0,0,1.974,1.005,0,1.824,0,0,2,0
ENSMUSG00000079224,Gm6565,0,0,0,0,132.631,0,0,0,0,0,0,95.965,0,0
ENSMUSG00000079225,Gm9531,511.528,107.843,180.895,642.054,76.623,133.496,350.525,304.581,315.735,331.787,366.281,285.449,298.766,312.432
ENSMUSG00000079227,Ccr5,0,3,2,1.002,2.199,0.96,34.396,24.783,34.248,23.988,18.043,32.661,25.708,24.561
ENSMUSG00000079235,Ccdc13,120.168,219.78400000000002,184.48799999999997,63.765,134.031,174.91500000000002,184.63600000000002,175.585,181.775,156.49099999999999,185.80499999999998,178.127,168.273,185.46300000000002
ENSMUSG00000079243,Xirp1,2,1,2,0,2,4,0,1,1,2,0,1,2,0
ENSMUSG00000079258,Calhm1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079259,Trim71,28,16,19,27,23,14,22.603,22.039,18,21,13.002,16,19,21
ENSMUSG00000079262,Slco1a6,19,4,4,10,3,1,19.997,10.719,11.24,10.690999999999999,4.021,8.996,9,9.021
ENSMUSG00000079263,Slco1a8,0,0,0,0,1,2,0,0,0,0,0,0,0,1
ENSMUSG00000079265,Gm8257,3.807,3.888,3,3.999,7.999,9,1.999,5.997,5.297,4.417,4.908,5.279,7.738999999999999,0
ENSMUSG00000079266,Gm6490,0,0,2,0,0,0,5.008,0,1,0,0,0,0,4
ENSMUSG00000079267,Gm5930,0,0,0,0,0,1,0,1.438,0,0,0,1.418,0,0
ENSMUSG00000079269,Gm3676,0,0,0,0,0,0,9.563,10.325,6.483,9.047,6.438,4.341,7.576,12.749
ENSMUSG00000079271,1700049E17Rik1,14.723,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079272,Gm7152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079273,Gm17165,0,0,0,0,0,0,0,0.987,0,1,0,0,0,0
ENSMUSG00000079276,Gm4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079277,Hoxd3,288.692,188.43599999999998,171.572,293.223,144.997,204.485,148.643,142.198,153.88600000000002,141.291,153.445,135.206,156.142,181.34
ENSMUSG00000079283,2310009B15Rik,89,143.374,119.009,64.999,93,151.001,164.022,182.344,196.015,187.252,186.486,207.554,201.09199999999998,181.00900000000001
ENSMUSG00000079293,Clec7a,52.999,29,27,73,17,27,23,50,35.001000000000005,47,39,30,44.884,29
ENSMUSG00000079295,Klrb1-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079297,Gm2223,0,0,0,0,5.869,0,0,0,0,0,0,0,0,0
ENSMUSG00000079298,Klrb1b,0,0,0,0,1,0,0,3,2.523,6,2,0,4.419,3
ENSMUSG00000079299,Klrb1,0,0,0,0,2,0,3,2,0,0,2,1,0,0
ENSMUSG00000079304,Tex52,87.229,78.939,67.098,91.554,49.107,70.142,34.961,43.394,50.887,36.45,33.742,42.517,43.869,57.616
ENSMUSG00000079311,Gm3222,0,3.106,2.065,1.039,0,0,0,0,4.81,4.975,3.617,0,3.534,0
ENSMUSG00000079316,Rab9,0,7.831,1.674,2.337,0,0,2.358,7.546,0,8.209,2.459,2.214,8.328,5.639
ENSMUSG00000079317,Trappc2,431.228,28.233,34.808,424.186,26.178,32.545,396.889,379.372,401.872,487.23799999999994,351.562,443.055,349.379,363.721
ENSMUSG00000079323,Gm20661,0,0,0,0,3.041,1,2,0,2,1,0,1.035,0,1.573
ENSMUSG00000079324,4932414N04Rik,1,3,1,2,3,3,6,9,5.02,3,3,1.002,3,3
ENSMUSG00000079330,Lemd1,11.291,9.896,5.933,2.598,7.212,4.887,15.574,8.735,1.456,13.27,8.98,9.441,14.456,7.18
ENSMUSG00000079334,Naa80,180.48,268.651,244.102,200.238,233,314.61199999999997,252.36399999999998,260.767,268.642,271.471,284.99399999999997,296.064,253.553,301.027
ENSMUSG00000079339,Ifit1bl1,52,39,24,43,24,33,52.341,59.726,64,57.589,61.246,67,39,57
ENSMUSG00000079342,Lipo1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079343,C1s2,5,7.176,8.585,6.199,5,3,10.842,7.292,9.225,10.918,17.261,5.523,11.001,4.233
ENSMUSG00000079344,Lipo4,0,0,0,0,0,0,0,3.483,0,1.05,3.002,0,1.128,2.966
ENSMUSG00000079355,Ackr4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000079356,Mettl4-ps1,0,0,0,3,0,0,2,0,1,1,1,0,2,0
ENSMUSG00000079357,Gm11100,3.999,0,6,3.987,0,0,4.389,9.431,5.65,1.367,5.146,7.329,3.906,5.953
ENSMUSG00000079359,Gm9006,0,0,0,0,0,0,1.999,0,0,1.007,1,0,1.994,0
ENSMUSG00000079362,Gm43302,15.805,0,0,0,0,0,94.672,169.922,85.949,85.075,87.34,60.202,82.859,36.997
ENSMUSG00000079363,Gbp4,90,104,85.999,108,119.23299999999999,147.73499999999999,51.517999999999994,56.190999999999995,31.511,42.575,41.926,86.916,35.21,46.892
ENSMUSG00000079379,Gm3242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079380,Gm8271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079382,Gm3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079383,Gm3298,4.213,1.397,0,7.853,0,4.756,2.106,0,0,9.601,0,3.478,0,0
ENSMUSG00000079386,Gm3173,21.316,8.356,13.898,17.626,9.298,13.538,0,6.383,2.075,11.245,2.294,2.796,1.846,10.132
ENSMUSG00000079387,Luzp4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079388,2610042L04Rik,75.206,45.268,41.211,62.035,35.368,42.982,43.388,65.973,48.358,73.318,65.934,60.803,89.795,65.911
ENSMUSG00000079389,Gm3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079392,Gm17170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079395,Gm15114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079418,Atg4a,52.419999999999995,43.704,25.323999999999998,81.548,27.240000000000002,35.138000000000005,53.525999999999996,48.832,40.619,45.307,64.80799999999999,54.025,32.964,25.778
ENSMUSG00000079419,Ms4a6c,0,0,0,0,0,0,1.178,1.396,0,0,3.033,0,0,2.167
ENSMUSG00000079421,4930402F06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079423,Pramel57,0,0,0,0,0,0,0,0,0,1,1,0,0.807,0
ENSMUSG00000079424,Pramel47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079427,Mthfsl,93.411,119.809,149.35,94.303,76.551,120.51599999999999,218.68999999999997,210.48100000000005,235.661,222.91099999999997,220.143,233.98,191.65900000000005,256.65000000000003
ENSMUSG00000079428,Tceal7,0,2,0,0,0,2.554,0,1,0,0,0,2,1.738,0
ENSMUSG00000079429,Mroh2a,0,0,0,1,0,0,1,0,0,0,0,1,0,1
ENSMUSG00000079432,Pramel3d,1.001,4.212,0,0.736,0.333,0.498,0,1.426,0,0.642,4.569,4.842,1.486,3.48
ENSMUSG00000079434,Neu2,0,3.813,1.094,0,0,1.356,0,2.278,1.349,0,0,0,1,1
ENSMUSG00000079435,Rpl36a,203.041,184.557,185.406,205.43200000000002,135.75799999999998,211.204,205.951,238.19599999999997,214.68699999999998,197.563,182.784,214.549,255.388,240.13899999999998
ENSMUSG00000079436,Kcnj13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079440,Alpi,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000079442,St6galnac4,81.793,137.851,122.44800000000001,92.063,96.749,137.09700000000004,160.792,172.07,216.357,147.35399999999998,169.441,136.42000000000002,160.865,188.38600000000002
ENSMUSG00000079444,Gm21981,99.116,172.285,155.404,127.295,172.082,169.271,119.529,177.741,120.805,137.308,115.488,90.36,181.745,99.632
ENSMUSG00000079445,B3gnt7,5,18,12,6,10,12,13,22,21,15,13,9,14,9
ENSMUSG00000079450,Cldn34c1,44.254999999999995,59.426,39.712,42.664,18.337999999999997,34.57,63.057,64.053,66.369,84.89500000000001,67.51700000000001,51.487,89.56700000000001,77.533
ENSMUSG00000079451,Tmprss11g,0,6,1,0,2,3,4,3,3,0,4,4,3,7
ENSMUSG00000079455,Sp110-ps1,0,0,0,0,0,0,0,0,0,1.229,0,0,0,1
ENSMUSG00000079457,Gm7609,0,0,0,0,0,0,0,0,1.037,0,0,0,1,0
ENSMUSG00000079460,Tex16,0,0,3,2,3,0,5,0,0,0,0,0,2.554,6.182
ENSMUSG00000079465,Col4a3,17,14,34,23,28,20.008,18,24.001,12.547,16,27,14.008,31,26
ENSMUSG00000079469,Pigb,205.42,177.112,126.173,228.658,90.529,152.575,233.35399999999998,186.379,182.56,158.53199999999998,179.39700000000002,162.81799999999998,203.05100000000002,189.315
ENSMUSG00000079477,Rab7,1014.476,1427.475,1483.122,1769.116,1240.374,1167.873,121.798,70.913,110.38,34.204,164.434,225.665,363.63199999999995,296.103
ENSMUSG00000079478,Znrd2,5.012,17.565,11.927,5.693,6.348,17.131999999999998,11.918000000000001,10.596,15.777,7.906000000000001,8.529,10.162,6.567,10.607
ENSMUSG00000079479,Fam236f,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079480,Pin4,13.019,15.964,7.038,13.005,9.851,2.663,9.577,10.168,3.352,10.297,15.732,12.964,5.296,10.687
ENSMUSG00000079481,Nhsl2,15.956,26.969,15.061,23.438,12.294,7.99,12.622,16.152,19.644,26.506,18.836,12.832,15.754,16.22
ENSMUSG00000079484,Phyhd1,250.03099999999995,154.54399999999998,100.61,334.125,132.454,212.90699999999998,284.278,267.366,244.629,200.393,138.376,86.978,203.452,160.97
ENSMUSG00000079487,Med12,215.24099999999999,256.217,301.356,210.41,191.79199999999997,271.858,132.59,156.83,119.68599999999999,113.51899999999999,106.376,121.22899999999998,118.537,145.298
ENSMUSG00000079491,H2-T10,29.144,40.308,41.862,28.158,45.995000000000005,47.074,147.35,206.062,212.279,219.92899999999997,193.122,149.293,170.335,114.974
ENSMUSG00000079495,Nat8f6,0,0,9.982,0,24.29,0,0,5.199,0,2.345,9.462,0,5.623,0
ENSMUSG00000079501,Gm5138,0,0,0,1.666,0,0,0,0,1.742,1.655,1.511,3.604,3.422,0
ENSMUSG00000079502,Cfap77,6.766,0,0,1.35,0,0,4.787,0,1,0,3.227,0,4.1259999999999994,8.828
ENSMUSG00000079507,H2-Q1,0.966,2.076,1.02,0,0,2.098,37.504,49.839,19.793999999999997,0,45.766000000000005,21.14,18.788,16.753
ENSMUSG00000079508,Apoo,412.412,350.981,257.192,471.058,210.21399999999997,274.678,524.147,612.7959999999999,447.59499999999997,528.474,456.3,533.427,515.155,586.2429999999999
ENSMUSG00000079509,Zfx,0,0,0,0,1,1.352,5.802,7.561,3.214,7.611,5.023,6.385,3.6689999999999996,3.46
ENSMUSG00000079513,Ppp4r3c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079516,Reg3a,0,0,2,0,1,0,1,1,0,0,0,2,0,1
ENSMUSG00000079519,Gm14743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079521,Gm5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079522,Gm14744,0,0,0,0,0,0,0,0,0,0,0,1,0,0
